psmiles,Energy_Hatree,es,Isotropic_Polarizability_au,HOMO_eV,LUMO_eV,Inner_energy_correction_Hatree,Thermal_correction_to_Enthalpy_Hatree,Thermal_correction_to_Gibbs_Free_Energy_Hatree,Entropy_Hatree,Dipole_Debye,Gibbs_Free_Energy_Hatree,Enthalpy_Hatree,HOMO_LUMO_Gap_eV
*Nc1cc(NC(=O)C(OC(=O)c2ccccc2C)C(OC(=O)c2ccccc2C)C(*)=O)c(C)c(C(=O)O)c1C,-1833.419511,0.79402584,380.93826,-7.8835,0.1117,0.56400666,0.00094421,0.46315253,0.10179834,4.799205333,-1832.956358,-1832.85456,7.9952
*Nc1cc(C(=O)O)cc(NC(=O)c2cc(NC(=S)NCC)cc(C(*)=O)c2)n1,-1631.027069,0.9922219,297.72806,-8.3354,-0.2496,0.36052673,0.00094421,0.28020888,0.08126205,5.36980198,-1630.74686,-1630.665598,8.0858
*Nc1cc(NC(=O)CCC(NC(=O)OCC2c3ccccc3-c3ccccc32)C(*)=O)c(C)cc1CC(=O)O,-1738.310136,0.842418,393.97027,-8.0683,0.1349,0.57401761,0.00094421,0.47515287,0.09980896,0.837279553,-1737.834983,-1737.735174,8.2032
*Nc1cc(C(=O)O)cc(NC(=O)CS(=O)(=O)c2ccc(-c3ccc(S(=O)(=O)CC(*)=O)cc3)cc2)c1C(F)F,-2634.141159,0.9033262,373.01923,-8.6598,-0.7403,0.45536221,0.00094421,0.35624068,0.10006574,4.370771623,-2633.784919,-2633.684853,7.9195
*Nc1cc(OC)c(C(=O)O)cc1NC(=O)C(NC(=O)OC(C)(C)C)C(*)=O,-1313.319603,0.99731654,247.11403,-8.4598,0.0589,0.39967901,0.00094421,0.3196523,0.08097092,5.698893459,-1312.99995,-1312.91898,8.5187
*Nc1cc(NC(=O)c2cc(C(*)=O)[nH]n2)c(OC)cc1C(=O)O,-1097.854319,0.9987281,218.8792,-7.8043,-0.3511,0.27277492,0.00094421,0.20583684,0.0678823,4.709514959,-1097.648483,-1097.5806,7.4532
*Nc1c(F)ccc(C(=O)O)c1NC(=O)CN(CC(*)=O)c1ccc(OC)cc1,-1337.080494,0.99960643,255.16492,-8.1955,0.1895,0.37200049,0.00094421,0.29476817,0.07817654,3.557128706,-1336.785726,-1336.707549,8.385
*Nc1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)cc2c1NC(=O)C(C(*)=O)C12CC3CC(CC(C3)C1)C2,-2399.915835,0.7348813,346.08486,-8.5969,-0.8723,0.51304945,0.00094421,0.42499932,0.08899434,3.407152149,-2399.490836,-2399.401842,7.7246
*Nc1cc(NC(=O)CC(C(*)=O)c2cccs2)c(F)c(C(=O)O)c1,-1487.966772,0.9987381,224.83619,-8.2906,0.2755,0.28538702,0.00094421,0.2146112,0.07172002,3.791954391,-1487.752161,-1487.680441,8.5661
*Nc1ccc(Oc2cc(Oc3ccc(NC(=O)C(C(*)=O)c4ccc(Cl)cc4)cc3)cc(C(=O)O)c2)cc1,-2100.788003,0.97578543,391.4773,-8.2843,0.0591,0.46863286,0.00094421,0.37355994,0.09601713,5.50005296,-2100.414443,-2100.318426,8.3434
*Nc1cc(C(=O)O)c(NC(=O)c2ccccc2OC(=O)CCC(=O)Oc2ccccc2C(*)=O)cc1Cl,-2135.800921,0.9957188,357.89481,-8.0688,-0.0452,0.43633343,0.00094421,0.34471586,0.09256178,1.937980761,-2135.456205,-2135.363644,8.0236
*Nc1cc(C(=O)O)ccc1S(=O)(=O)NC(=O)C(CCCCCCCCCCCCC)C(*)=O,-1857.204461,0.9377118,324.91135,-9.1629,-0.4825,0.6122878599999999,0.00094421,0.51529972,0.09793235,5.935193367,-1856.689161,-1856.591229,8.6804
*Nc1cc(C(=O)O)c(NC(=O)C(C(*)=O)c2ncccn2)cc1Br,-3634.162585,0.9861914,235.60572,-8.1831,-0.0988,0.26401418,0.00094421,0.19433141,0.07062698,7.092403478,-3633.968254,-3633.897627,8.0843
*Nc1nc(NC(=O)CC(NC=O)C(*)=O)c(C(=O)O)cc1Br,-3595.104456,0.8369547,207.66276,-8.522,0.2543,0.25071171,0.00094421,0.18203493,0.06962099,1.852759527,-3594.922421,-3594.8528,8.7763
*Nc1cccc2c(S(=O)(=O)O)ccc(NC(=O)COc3ncccc3C(*)=O)c12,-1708.851523,0.99320906,287.47289,-8.0853,-0.7198,0.34234962,0.00094421,0.26677635,0.07651748,13.15420787,-1708.584747,-1708.508229,7.3655
*Nc1ccc(Cl)c(NC(=O)CC(CC(*)=O)c2occc2C)c1C(=O)O,-1603.951316,0.9975032,247.43736,-8.3817,-0.0442,0.69129894,0.00094421,0.27114211,0.07498134,6.513243482,-1603.680174,-1603.259073,8.3375
*Nc1cc(Cl)c(NC(=O)C2CCC(C)CC2C(*)=O)c(C(=O)O)c1,-1491.824536,0.96295285,231.10247,-8.2989,0.1499,0.35837023,0.00094421,0.28747857,0.07183587,3.281276846,-1491.537058,-1491.465222,8.4488
*Nc1ccc(C(=O)O)c(Br)c1NC(=O)C(OC(=O)c1ccccc1)C(OC(=O)c1ccccc1)C(*)=O,-4249.614252,0.8709047,361.98271,-8.6628,0.037,0.43797345,0.00094421,0.34474834,0.09416932,2.390257164,-4249.269504,-4249.175334,8.6998
*Nc1cc(CC(=O)O)c(Br)c(NC(=O)CC(CC(*)=O)C2COC(C)(C)O2)c1,-3834.727748,0.9742149,270.8464,-8.3126,0.2028,0.42767159,0.00094421,0.34312734,0.08548846,4.647495305,-3834.38462,-3834.299132,8.5154
*Nc1cc(NC(=O)c2cccc(OC)c2C(*)=O)c(C(=O)O)c(OC)c1,-1218.391564,0.99928755,257.93427,-8.459,0.1613,0.33735552,0.00094421,0.26314948,0.07515025,5.358268082,-1218.128415,-1218.053265,8.6203
*Nc1cc(S(=O)(=O)O)c(NC(=O)CN(CC(*)=O)C(=O)OCc2ccccc2)cc1S(=O)(=O)O,-2410.432302,0.9269842,290.96118,-8.956,-0.2805,0.41365806,0.00094421,0.32727388,0.08732839,3.692304383,-2410.105028,-2410.017699,8.6755
*Nc1cc(Cl)c(C(=O)O)cc1NC(=O)CN(CC(*)=O)S(=O)(=O)c1c(C)cc(C)cc1C,-2249.456625,0.998662,315.02869,-8.6098,0.142,0.43798256,0.00094421,0.34789501,0.09103176,4.79375742,-2249.10873,-2249.017698,8.7518
*Nc1cc(Br)c(C(=O)O)cc1NC(=O)CCCc1ccccc1CCCC(*)=O,-3798.581221,0.9993135,286.43996,-8.3315,0.0536,0.43755585,0.00094421,0.35591553,0.08258452,6.560716528,-3798.225305,-3798.142721,8.3851
*Nc1ccc(C(=O)O)c(C)c1NC(=O)CCSCc1ccccc1CC(*)=O,-1584.044644,0.99900913,291.74838,-8.4786,0.1541,1.6703397,0.00094421,0.33855609,0.07998019,3.544199466,-1583.706088,-1582.37336,8.6327
*Nc1ccc(C(NC(=O)CN(CC(*)=O)N=Cc2ccc(OCc3ccccc3)c(OC)c2)C(=O)O)cc1,-1716.107684,0.9749527,374.22967,-7.6934,0.2608,0.55269702,0.00094421,0.4540506,0.09959064,3.671056301,-1715.653634,-1715.554043,7.9542
*NCc1ccccc1CC(NC(=O)CN(CC(*)=O)c1ccccc1)C(=O)O,-1241.181519,0.9974039,266.5606,-7.852,0.078,0.43392119,0.00094421,0.35391517,0.08095023,2.515857796,-1240.827604,-1240.746654,7.93
*Nc1ccc(S(=O)(=O)NC(=O)C(OC(=O)C(C)(C)C)C(OC(=O)C(C)(C)C)C(*)=O)cc1C(=O)O,-2077.208272,0.81938803,316.14794,-8.9625,0.0257,0.52413069,0.00094421,0.42357631,0.10149859,6.793770175,-2076.784695,-2076.683197,8.9882
*Nc1nc(NC(=O)CC(CC(*)=O)C(C)(C)F)c(C(=O)O)nc1Br,-3698.921169,0.9820483,232.25099,-8.8243,-0.0868,0.31878411,0.00094421,0.24382295,0.07590537,1.840130377,-3698.677346,-3698.601441,8.7375
*Nc1cc(NC(=O)c2cc(N)c(C(*)=O)s2)c(C(=O)O)nc1Cl,-1841.117456,0.9931029,242.29689,-8.6488,-0.8186,0.23096651,0.00094421,0.162042,0.06986873,7.962196221,-1840.955414,-1840.885545,7.8302
*Nc1nc(NC(=O)C(C(*)=O)c2cccc(OC)c2)nc(C(=O)O)n1,-1191.346242,0.9955142,217.73614,-8.6848,0.0023,0.29576314,0.00094421,0.22412788,0.07257947,6.415525097,-1191.122114,-1191.049534,8.6871
*Nc1cc(NC(=O)CS(=O)c2ccccc2C(*)=O)c(C)c(C(=O)O)c1C,-1580.645383,0.99956864,255.76876,-8.1122,-0.2553,0.36308955,0.00094421,0.28625601,0.07777775,3.605758266,-1580.359127,-1580.28135,7.8569
*Nc1ccc(C(=O)O)c(NC(=O)C(C)(C)C(*)=O)c1F,-975.4625164,0.99919754,177.17248,-8.7122,0.151,0.26244335,0.00094421,0.19907808,0.06430949,3.699854733,-975.2634383,-975.1991288,8.8632
*Nc1c(C(=O)O)ccc(C#N)c1NC(=O)CC(NC(=O)Oc1ccccc1)C(*)=O,-1404.181059,0.9906509,260.1228,-8.7709,-0.6135,0.36284613,0.00094421,0.28492818,0.07886216,4.670800286,-1403.896131,-1403.817269,8.1574
*Nc1cc(NC(=O)CS(=O)(=O)c2ccc(-c3ccc(S(=O)(=O)CC(*)=O)cc3)cc2)c(Br)c(C(=O)O)c1,-4969.708165,0.9605651,379.46406,-8.5167,-0.7147,0.43033439,0.00094421,0.33350533,0.09777327,3.112380907,-4969.37466,-4969.276886,7.802
*Nc1cc(Cl)cc(NC(=O)C2CC(C(*)=O)N(C)N2C)c1CC(=O)O,-1563.192479,0.93315727,237.94307,-8.4136,0.0628,0.36448914,0.00094421,0.29081389,0.07461947,5.872692912,-1562.901665,-1562.827046,8.4764
*Nc1cc(C(=O)O)cc(NC(=O)c2cc(C(*)=O)c(Br)o2)c1C#N,-3652.812471,0.9982692,229.48176,-8.9631,-0.7176,0.22745203,0.00094421,0.15738246,0.07101378,3.549806684,-3652.655088,-3652.584075,8.2455
*Nc1cc(C)cc(NC(=O)C(Cc2ccc(C(C)(C)C)cc2)(Cc2ccc(C(C)(C)C)cc2)C(*)=O)c1C(=O)O,,0.9371389,,,,4.935668799999998,0.00094421,0.60310791,0.10320801,7.263594016,0.60310791,4.93661301,
*Nc1cc(F)cc(NC(=O)CN(CC(*)=O)C(=O)CN(C)C)c1C(=O)O,-1278.136771,0.9993068,231.37563,-8.3835,0.2757,0.37040989,0.00094421,0.29313493,0.07821917,3.929862114,-1277.843636,-1277.765417,8.6592
*Nc1cc(NC(=O)c2cc(OC)cc(C(*)=O)n2)c(Br)c(C(=O)O)c1,-3693.337233,0.9992693,250.37499,-8.12,-0.2893,0.28139867,0.00094421,0.20920317,0.07313972,6.606671377,-3693.12803,-3693.05489,7.8307
*Nc1nc(NC(=O)CN(CC(*)=O)C(=O)c2ccc(F)cc2)nc(C(=O)O)n1,-1384.109265,0.99852777,233.26406,-9.5759,0.1011,0.31347836,0.00094421,0.23670874,0.07771383,5.183445038,-1383.872557,-1383.794843,9.677
*Nc1c(Cl)ccc(C(=O)O)c1NC(=O)c1ccc(Sc2ccc(C(*)=O)cc2)cc1,-2078.17072,0.99911517,338.35872,-8.4777,-0.3988,0.34741175,0.00094421,0.26845524,0.07990072,4.079423351,-2077.902264,-2077.822364,8.0789
*Nc1nc(NC(=O)CN(CC(*)=O)N=Cc2ccc(Cl)cc2)c(C(=O)O)nc1Cl,-2168.016434,0.985663,299.76494,-8.2558,-0.0751,0.326614,0.00094421,0.24582884,0.08172938,3.540910649,-2167.770605,-2167.688876,8.1807
*NCC(NC(=O)c1ncnc(C(*)=O)c1C)C(=O)O,-908.2840479,0.97796774,161.44712,-9.7559,-0.6719,0.24699544,0.00094421,0.18470479,0.06323487,5.451301856,-908.0993431,-908.0361083,9.084
*Nc1ccc(OC)c(C(=O)O)c1NC(=O)c1ccc(C(*)=O)c(F)c1F,-1302.383904,0.99635005,235.59869,-8.0395,-0.6174,0.28796512,0.00094421,0.21664436,0.07226498,5.82968762,-1302.16726,-1302.094995,7.4221
*Nc1ccc(S(=O)(=O)O)cc1NC(=O)CC(CC(*)=O)c1ccc(Br)c(C)c1,-4155.270304,0.99910825,281.60649,-8.6898,0.0284,0.37852047,0.00094421,0.29698752,0.08247716,8.914859339,-4154.973316,-4154.890839,8.7182
*Nc1cc(C#N)cc(NC(=O)COCc2cc(Br)ccc2C(*)=O)c1C(=O)O,-3808.855571,0.9995745,284.83352,-8.485,-0.9046,0.32440651,0.00094421,0.2476853,0.07766541,7.915598015,-3808.607885,-3808.53022,7.5804
*Nc1cc(C(=O)O)cc(NC(=O)CCC(NC(=O)c2ccc(C)cc2)C(*)=O)c1Br,-3888.711252,0.99820733,305.55584,-8.5736,0.1397,2.43598076,0.00094421,0.32287916,0.08456474,5.185922125,-3888.388373,-3886.274327,8.7133
*Nc1cc(C(=O)O)cc(NC(=O)CN(CC(*)=O)C(=O)OC(C)(C)C)c1C,-1277.391218,0.9993424,249.54286,-8.5242,-0.0556,0.42332892,0.00094421,0.34132443,0.0829487,8.923164102,-1277.049894,-1276.966945,8.4686
*Nc1ccc(NC(=O)Cc2ccc(C(*)=O)cc2)c(C(=O)O)c1,-1028.641739,0.99966335,223.85946,-7.9834,-0.3191,0.29692705,0.00094421,0.23102599,0.06684527,2.804522492,-1028.410713,-1028.343868,7.6643
*Nc1cc(Br)cc(NC(=O)C(OC(=O)c2ccccc2C)C(OC(=O)c2ccccc2C)C(*)=O)c1C(=O)O,-4328.240371,0.8829194,382.51393,-8.5046,-0.0275,0.49631907,0.00094421,0.39647856,0.10078473,5.864778596,-4327.843892,-4327.743107,8.4771
*Nc1ccc(C(=O)O)c(NC(=O)c2cccc(C(*)=O)c2C(=O)C(C)Br)n1,-3770.770496,0.99910825,270.43855,-8.709,-0.5457,0.31732214,0.00094421,0.24042696,0.07783939,5.875627928,-3770.530069,-3770.45223,8.1633
*Nc1cc(C)c(C(=O)O)cc1NC(=O)c1cc(C(*)=O)cc(N2C(=O)c3ccccc3C2=O)c1,-1540.595206,0.9921003,340.67591,-8.3504,-0.7286,0.40078168,0.00094421,0.31614952,0.08557637,6.317558454,-1540.279057,-1540.19348,7.6218
*Nc1cccc(CC(=O)O)c1NC(=O)CN(CC(*)=O)C(=O)CCCCl,-1622.432314,0.99835795,244.22903,-8.5766,0.1218,0.3830776,0.00094421,0.30616525,0.07785656,4.028698288,-1622.126148,-1622.048292,8.6984
*Nc1ccc(C)c(C(=O)O)c1NC(=O)c1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(C(*)=O)cc3)cc2)cc1,-1867.946388,0.9150909,426.38836,-8.0659,-0.6861,0.50165466,0.00094421,0.4040166,0.09858227,4.977206679,-1867.542371,-1867.443789,7.3798
*Nc1cc(Cl)c(C(=O)O)c(NC(=O)C(*)=O)c1,-1217.868942,0.9755304,160.31575,-8.8972,-0.4291,0.1728734,0.00094421,0.11690258,0.05691504,5.026818901,-1217.752039,-1217.695124,8.4681
*Nc1c(Br)ccc(CC(=O)O)c1NC(=O)c1ccc(C(=O)CSC(C)C(*)=O)cc1,-4231.507304,0.99801993,320.3449,-8.3188,-0.4122,0.39126414,0.00094421,0.30557244,0.08663592,2.981487641,-4231.201732,-4231.115096,7.9066
*Nc1nc(CC(=O)O)nc(NC(=O)c2ccc(S(=O)(=O)N3CCN(S(=O)(=O)c4ccc(C(*)=O)cc4)CC3)cc2)n1,-2671.928751,0.82892156,395.46924,-9.3721,-0.6327,0.50801134,0.00094421,0.40567342,0.10328213,4.742721121,-2671.523077,-2671.419795,8.7394
*Nc1nc(CC(=O)O)nc(NC(=O)COCCSc2ccccc2C(*)=O)n1,-1668.151679,0.9984542,268.27516,-8.8427,-0.1924,0.35897317,0.00094421,0.2768261,0.08309128,6.530651235,-1667.874853,-1667.791762,8.6503
*Nc1ccc(SCC(NC(=O)c2ccc(NC(=O)CC(=O)Nc3ccc(C(*)=O)cc3)cc2)C(=O)O)cc1,-2073.940714,0.9594022,402.46612,-8.2722,0.0253,0.5050949499999999,0.00094421,0.40581179,0.10022738,7.336217315,-2073.534902,-2073.434674,8.2975
*Nc1cc(Br)c(CC(=O)O)cc1NC(=O)C1C2CCC(C2)C1C(*)=O,-3643.747857,0.90632194,247.62498,-8.3844,0.069,0.36627492,0.00094421,0.29402048,0.07319865,3.930670707,-3643.453836,-3643.380638,8.4534
*Nc1ccc(C(=O)O)c(Br)c1NC(=O)C(=O)N1CCC(C(*)=O)CC1,-3695.748849,0.99950445,237.9294,-8.7455,0.2438,0.32948054,0.00094421,0.25575371,0.07467104,3.535953303,-3695.493095,-3695.418424,8.9893
*NNC(=O)c1cc(C(=O)NNC(=O)CN(CC(*)=O)NC(=O)CC(C)(C)C)cc(S(=O)(=O)O)c1,,0.8767742,,,,,,,,,,,
*NOCC(NC(=O)Cc1ccc(-c2ccc(CC(*)=O)cc2)cc1)C(=O)O,-1221.728968,0.9980276,265.1776,-8.712,0.2434,0.3916464,0.00094421,0.31391238,0.07867823,2.370431858,-1221.415056,-1221.336378,8.9554
*Nc1c(C(=O)O)ccc(C(F)(F)F)c1NC(=O)CNC(C)C(*)=O,-1268.684891,0.99766326,198.08593,-8.4501,0.0106,0.29738889,0.00094421,0.22732009,0.07101301,3.860319383,-1268.457571,-1268.386558,8.4607
*Nc1cc(C#N)cc(NC(=O)CCSCC(NC(=O)OCC2c3ccccc3-c3ccccc32)C(*)=O)c1C(=O)O,,0.73777264,,,,0.5480344199999999,0.00094421,0.44895849,0.10002015,5.15184318,0.44895849,0.54897863,
*NNC(=O)c1cc(C(=O)NNC(=O)CN(CC(*)=O)NS(=O)(=O)c2ccc(OC)cc2)cc(S(=O)(=O)O)c1,-2614.491406,0.85939103,341.21779,-9.4787,-0.4828,0.47299364,0.00094421,0.37253358,0.10140427,4.360771756,-2614.118873,-2614.017468,8.9959
*Nc1cc(C(=O)O)cc(NC(=O)c2cccc3ccc4cccc(C(*)=O)c4c23)c1Cl,-1756.195724,0.9896618,323.53153,-8.3893,-0.1509,0.35752826,0.00094421,0.28207303,0.07639944,7.079279019,-1755.913651,-1755.837251,8.2384
*Nc1cc(Br)cc(NC(=O)CN(CC(*)=O)N=Cc2ccc(Br)cc2)c1C(=O)O,-6363.550523,0.9982109,318.30926,-8.1849,-0.3574,1.74934783,0.00094421,0.26965878,0.08075524,6.068190726,-6363.280864,-6361.800231,7.8275
*Nc1cc(C(=O)O)cc(NC(=O)c2ccc(C(=O)C(=O)c3ccc(C(*)=O)cc3)cc2)c1C(F)(F)F,-1784.202487,0.9622497,339.80684,-8.7069,-1.163,0.38402858,0.00094421,0.29448032,0.09049247,4.413034244,-1783.908006,-1783.817514,7.5439
*Nc1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)cc2c1NC(=O)c1ccccc1C(=O)NC(CCCC)C(*)=O,,0.7736014,,,,0.51533175,0.00094421,0.41542203,0.10085393,5.961234871,0.41542203,0.51627596,
*Nc1cc(C(=O)O)cc(NC(=O)c2ccc(OC(=O)c3ccc(C(=O)Oc4ccc(C(*)=O)cc4)cc3)cc2)c1C(F)F,-2066.483402,0.9072198,427.10989,-8.5004,-0.7691,0.48798509,0.00094421,0.38520475,0.10372456,5.783965559,-2066.098197,-2065.994472,7.7313
*Nc1cc(C(=O)O)cc(NC(=O)C(Br)C(Br)C(*)=O)c1OCC,-6137.571533,0.99609274,237.71804,-8.5432,-0.1979,0.28879974,0.00094421,0.21388438,0.07585957,2.992022636,-6137.357649,-6137.281789,8.3453
*Nc1cc(C)cc(C(=O)O)c1NC(=O)C(C)(C(*)=O)c1cccc(C)c1,-1146.558348,0.99887305,255.61855,-7.9912,0.2009,0.38434018,0.00094421,0.30921174,0.07607266,3.644146249,-1146.249136,-1146.173064,8.1921
*Nc1nc(NC(=O)CCC(=O)Nc2ccccc2CC(*)=O)c(C(=O)O)nc1Cl,-1767.703891,0.9996125,259.14459,-8.5958,-0.0679,0.35468718,0.00094421,0.27758535,0.07804605,3.845527958,-1767.426306,-1767.34826,8.5279
*Nc1cc(C(=O)O)cnc1NC(=O)c1ccc(C=Nc2ccc(N=Cc3ccc(C(*)=O)cc3)cc2)cc1,-1654.371946,0.9223076,414.80376,-8.1452,-0.6692,0.47346383,0.00094421,0.38150062,0.09290742,2.747738564,-1653.990445,-1653.897538,7.476
*Nc1ccc(C(=O)O)c(NC(=O)c2cc(C(*)=O)ncn2)n1,-1037.497264,0.9972584,201.79916,-8.6445,-1.0278,0.2309915,0.00094421,0.1672469,0.06468881,4.614888208,-1037.330017,-1037.265328,7.6167
*Nc1ccc(C(=O)O)cc1NC(=O)CC(C(*)=O)c1ccccc1C#N,-1160.212019,0.9977349,232.41496,-8.7092,-0.2745,0.32702932,0.00094421,0.25584692,0.07212661,8.694035417,-1159.956172,-1159.884045,8.4347
*Nc1nc(NC(=O)CNc2ccc(NCC(*)=O)cc2)c(C(=O)O)cc1Br,-3768.132081,0.9992022,277.44549,-7.3499,0.1547,0.34195685,0.00094421,0.26333248,0.07956858,5.204941034,-3767.868749,-3767.78918,7.5046
*Nc1ccc(C(=O)O)c(S(=O)(=O)NC(=O)C2CC(C(*)=O)c3ccccc32)c1,-1654.706184,0.99040353,255.30947,-8.9094,-0.0008,0.34702703,0.00094421,0.27198251,0.07598874,4.578636193,-1654.434201,-1654.358213,8.9086
*Nc1ccnc(NC(=O)c2c3ccccc3c(C(*)=O)c3ccccc23)c1C(=O)O,,0.9627432,,,,0.3541049,0.00094421,0.27990428,0.07514483,5.499853569,0.27990428,0.35504911,
*Nc1cc(C(=O)O)c(NC(=O)c2cc(F)c(C(*)=O)cc2F)cc1F,-1287.135223,0.99601597,221.79909,-8.3262,-0.7001,0.24538703,0.00094421,0.17710566,0.06922558,7.493299018,-1286.958118,-1286.888892,7.6261
*Nc1cc(C(=O)O)cc(NC(=O)C2CN(C(=O)OCc3ccccc3)CC2C(*)=O)c1C#N,-1520.900482,0.8841144,311.3789,-8.6843,-0.3458,2.14434733,0.00094421,0.34309562,0.08666557,1.445489498,-1520.557387,-1518.755191,8.3385
*Nc1cc(NC(=O)CN(CC(*)=O)C(=O)OCC2c3ccccc3-c3ccccc32)c(Br)c(C(=O)O)c1,-4193.796541,0.9060314,374.80325,-8.3107,0.1672,0.4752766,0.00094421,0.38110554,0.09511528,2.58490941,-4193.415436,-4193.32032,8.4779
*NCCCC(NC(=O)CC(NC(=O)Oc1ccccc1)C(*)=O)C(=O)O,-1238.073122,0.96295285,227.06127,-9.378,0.3082,0.39666861,0.00094421,0.31883217,0.07878066,1.397373609,-1237.75429,-1237.675509,9.6862
*Nc1ccc(S(=O)(=O)O)cc1NC(=O)C(C)(Cc1ccc(F)cc1)C(*)=O,-1641.806778,0.99935883,253.25918,-8.6251,-0.012,0.35038631,0.00094421,0.27370417,0.07762636,7.187091535,-1641.533073,-1641.455447,8.6131
*Nc1cc(NC(=O)CNc2cc(Cl)ccc2C(*)=O)c(C(=O)O)cc1Cl,-2003.216329,0.9995827,263.92963,-8.4622,-0.3529,0.8965056699999999,0.00094421,0.22626847,0.07280051,2.381192386,-2002.99006,-2002.318879,8.1093
*Nc1cc(C(=O)O)ccc1S(=O)(=O)NC(=O)c1ccccc1CSC(C)C(*)=O,-2054.096851,0.996852,275.39826,-8.45,-0.0625,0.37229335,0.00094421,0.29237779,0.08085977,8.280364834,-2053.804474,-2053.723614,8.3875
*Nc1c(C(=O)O)ccc(C(F)(F)F)c1NC(=O)CC(CC(*)=O)c1ccccc1Cl,-1903.988269,0.9979412,268.57662,-8.494,-0.1601,0.35644152,0.00094421,0.2767103,0.08067543,3.565541069,-1903.711559,-1903.630883,8.3339
*Nc1cncc(C(=O)O)c1NC(=O)C(CCCNC(=O)OCc1ccccc1)C(*)=O,-1445.881458,0.9943691,278.39126,-8.8181,-0.1217,0.44144283,0.00094421,0.35851818,0.08386886,3.236218284,-1445.52294,-1445.439071,8.6964
*Nc1cc(C(=O)O)cc(NC(=O)CC(NC(=O)c2ccc(Br)cc2)C(*)=O)c1OCC,,0.9988463,,,,0.41334645,0.00094421,0.32932015,0.0849705,4.984473289,0.32932015,0.41429066,
*Nc1cccc(NC(=O)C(F)(CC(C)C)C(*)=O)c1C(=O)O,-1054.071623,0.9989975,202.90357,-8.3829,-0.051,0.3220428299999999,0.00094421,0.25329405,0.06969299,8.937124289,-1053.818329,-1053.748636,8.3319
*Nc1ccc(Oc2cc(Oc3ccc(NC(=O)C45c6ccccc6C(C(*)=O)(c6ccccc64)c4ccccc45)cc3)cc(C(=O)O)c2)cc1,,0.5080559,,,,0.6318772,0.00094421,0.52487181,0.1079496,4.258067685,0.52487181,0.63282141,
*Nc1cc(F)c(S(=O)(=O)NC(=O)c2ccc(C(*)=O)cc2)cc1C(=O)O,-1637.260907,0.99957615,237.9332,-9.0405,-0.7558,0.27351186,0.00094421,0.2015668,0.07288927,5.887084504,-1637.05934,-1636.986451,8.2847
*Nc1cc(NC(=O)c2ccccc2N=Cc2ccc(C=Nc3ccccc3C(*)=O)cc2)c(C(=O)O)cc1Br,,0.95443547,,,,,,,,,,,
*Nc1ccc(NC(=O)c2ccnc(OCCOc3cc(C(*)=O)ccn3)c2)c(C(=O)O)c1C,-1520.855786,0.99489516,322.53149,-8.0306,-0.4525,0.42901599,0.00094421,0.34312064,0.08683956,4.357017801,-1520.512665,-1520.425826,7.5781
*Nc1ccc(C(F)(F)F)c(C(=O)O)c1NC(=O)C(F)(F)C(F)(F)C(*)=O,-1571.091501,0.98244,177.53344,-9.0906,-0.1824,0.21988364,0.00094421,0.14799396,0.07283389,2.182802723,-1570.943507,-1570.870673,8.9082
*Nc1cc(Cl)c(CC(=O)O)cc1NC(=O)c1ccc(CSc2ccc(C(*)=O)cc2)cc1,-2156.780019,0.9988531,343.68879,-8.3341,-0.298,0.40663688,0.00094421,0.32057981,0.08700129,8.679561875,-2156.45944,-2156.372438,8.0361
*Nc1cc(C(=O)O)cc(NC(=O)CCc2ccc(SCC(*)=O)cc2)c1C#N,-1597.700909,0.99933976,278.55503,-8.6971,-0.3893,0.35927282,0.00094421,0.27927868,0.08093836,2.124132515,-1597.42163,-1597.340692,8.3078
*Nc1ccc(C(F)(F)F)c(C(=O)O)c1NC(=O)CCC(NS(=O)(=O)c1ccccc1)C(*)=O,-2048.402201,0.9107143,284.62556,-8.6472,0.068,0.39737898,0.00094421,0.31252931,0.08579387,6.241880889,-2048.089672,-2048.003878,8.7152
*Nc1c(C(=O)O)cc(Cl)c(Br)c1NC(=O)c1ccccc1NS(=O)(=O)c1ccc(-c2ccc(S(=O)(=O)Nc3ccccc3C(*)=O)cc2)cc1,-5923.538274,0.8715637,533.50589,-8.4906,-0.3273,3.41884978,0.00094421,0.45686969,0.11387754,1.597408877,-5923.081405,-5920.11848,8.1633
*Nc1cc(C(=O)O)cc(NC(=O)c2ccc(NC(=O)OCc3ccccc3)cc2C(*)=O)c1C(F)(F)F,-1840.787747,0.98065484,343.35074,-8.6943,-0.2834,0.42693308,0.00094421,0.3343329,0.0935444,8.228435068,-1840.453414,-1840.359869,8.4109
*Nc1cc(NC(=O)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(*)=O)c(CC(=O)O)cc1Br,-5023.809409,0.64074826,266.3668,-8.4192,-0.0786,0.30862182,0.00094421,0.20751139,0.10205464,0.789763128,-5023.601897,-5023.499843,8.3406
*Nc1cc(C)cc(C(=O)O)c1NC(=O)c1cnc(C(*)=O)[nH]1,-1022.655002,0.9972584,215.56836,-8.2669,-0.422,0.53343546,0.00094421,0.20396654,0.06322248,5.474846189,-1022.451036,-1022.120622,7.8449
