smiles_list,density,Rg,Scaled Rg,Cp,Cv,bulk_modulus,isentropic_bulk_modulus,r2,static_dielectric_const,dielectric_const_dc,nematic_order_parameter,refractive_index
*OCCCCCOC(=O)C(C)C(=O)O*,1.131356513,18.09239712,0.088404436,3180.926283,3092.075255,3678901498,3784602789,16.96043861,1.625061851,2.666650749,0.055471815,1.428841803
*OC(C*)C,1.001224806,18.76386579,0.103792522,3803.792488,3560.699795,2373010893,2535031941,20.84395521,1.203210738,2.381886955,0.03703413,1.476033948
*c1cc(CCCC)c(*)s1,1.03729426,28.41989193,0.137582066,2966.378975,2889.436211,1882970259,1933104301,,1.024062146,,0.049500542,
*OC(=O)c1cc(ccc1)C(=O)OCC*,1.255928218,20.39662826,0.088412771,2730.632564,2651.087419,3993001790,4113083966,22.54071441,1.623410503,3.048859111,0.043661542,1.557385183
*c1ccc(-c2nc3cc(-c4ccc5nc(*)c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,1.03598686,28.92399275,0.129071338,2731.330347,2724.268152,2336313331,2342368806,,1.041559898,,0.044398128,
*OC*,1.246503894,19.04921563,0.090293704,3153.53804,3018.260824,2705563167,2827248996,18.69278224,1.204334022,2.496864531,0.014259654,1.514110468
*OC(=O)c1ccc(cc1)C(=O)OCC*,1.2622019,22.1322812,0.095936263,2912.195535,2890.75513,4225542431,4256964344,30.10201255,1.385575417,2.849771383,0.07684451,1.569775769
*OC(=O)c1ccc(cc1)C(=O)OCCCC*,1.189326493,21.25132844,0.098676078,3144.54302,3041.659676,4200677614,4342635680,21.97105709,1.298143349,2.697504923,0.045029934,1.548987274
*NC(CCC(=O)OCCC)C(*)=O,1.128570447,14.39145853,0.071718454,3203.928474,3060.805681,3937555032,4121681075,10.49486497,1.582370902,2.748512681,0.02890213,1.471781838
*C(C*)(C)C(=O)OC,1.030376337,17.2166447,0.087646451,3380.158591,3365.190562,2046555852,2055647978,18.1491321,1.220437491,2.278297209,0.056095146,1.434524213
*Oc1ccc(-c2ccc(OC(=O)CCCCCCC(*)=O)cc2)cc1,1.143611968,28.78630632,0.136292474,3007.901837,2939.286642,3946533853,4038776158,47.54226413,1.712224239,3.259922747,0.048750071,1.596151155
*c1ccc(Oc2ccc(N3C(=O)c4cc5C(=O)N(*)C(=O)c5cc4C3=O)cc2)cc1,1.21228504,38.19803453,0.155953392,2430.246375,2416.164484,3715539903,3737190457,,1.198165547,,0.096879916,
*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5cc6C(=O)N(*)C(=O)c6cc5C4=O)cc3)cc2)cc1,1.275171671,32.47927985,0.133186965,2450.168316,2410.0539,4382687344,4455641400,,1.187635297,,0.126859696,
*C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)cc1,1.312844988,34.32234558,0.142096053,2456.215817,2417.869966,5013474845,5092974113,,5.451739819,,0.030524726,
*c1ccc(Sc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,1.279241794,28.22386228,0.112428386,2288.875912,2261.173178,4183216868,4234465800,,1.220909926,,0.025788119,
*n1c(=O)c2cc3c(cc2c1=O)c(=O)n(c3=O)CCCCCCCCC*,1.185492041,25.77159268,0.12174909,3035.867643,2964.727904,4088518372,4186203048,,1.229939507,,0.101111755,
*n1c(=O)c2cc3c(cc2c1=O)c(=O)n(c3=O)c1cc2Cc3c(c2cc1)ccc(c3)*,1.025970222,66.86165534,0.274697436,2366.913018,2361.624455,1673343594,1677089460,,1.162017672,,0.044941311,
*c1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,1.284002236,29.25533833,0.11996663,2472.156842,2443.042202,4748108894,4804692927,,1.209853197,,0.059269462,
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)S(=O)(=O)c2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2ccc(cc2)NC(=O)*)cc1,1.29648481,30.5844786,0.126436358,2409.719634,2397.600391,5007073576,5032382612,,19.13327302,,0.112137818,
*c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(C(F)(F)C(F)(F)C(*)(F)F)cc5C4=O)cc3)cc1)C2=O,1.33735352,23.93514562,0.093393965,2312.631745,2284.291077,4199407481,4251506544,,1.155953063,,0.06216099,
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(C(C(*)(F)F)(F)F)(F)F)cc1,1.370015161,26.80102544,0.104373608,2231.515033,2211.530122,4736980513,4779789777,,1.160867829,,0.060164135,
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)S(=O)(=O)c2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)NC(=O)*)cc1,1.266211308,24.61137689,0.103282918,2409.916953,2373.011338,3918988044,3979910210,,40.41851668,,0.087423993,
*c1ccc(Cc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,1.238963505,30.80547533,0.129279008,2472.769121,2453.620086,3860680580,3890810884,,1.192738104,,0.04617519,
*c1ccc(-c2ccc(-c3ccc(-n4c(=O)c5cc6c(=O)n(*)c(=O)c6cc5c4=O)cc3)cc2)cc1,0.941189552,83.22650221,0.345606055,2562.998243,2559.719471,3265785854,3269961418,,1.128330407,,0.128784279,
*c1ccc(N2C(=O)c3cc4C(=O)N(*)C(=O)c4cc3C2=O)cc1,1.045315086,75.97920087,0.299112601,2287.526585,2276.580328,2310875269,2321989876,,1.064770334,,0.114742731,
*c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,1.069798282,77.17719526,0.315761156,2449.341378,2440.429672,2816168057,2826462546,,1.180643166,,0.047174023,
*c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)c(C)c2)cc1C,0.910706708,71.33768808,0.30051562,2542.6321,2520.19966,2722918184,2747159688,,1.135374099,,0.131755987,
*c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)c(OC)c2)cc1OC,0.959916666,67.13700096,0.277200379,2549.576676,2543.764281,1893033369,1897353299,,1.219836717,,0.101355482,
*c1cccc(N2C(=O)c3cc4C(=O)N(*)C(=O)c4cc3C2=O)c1,1.210918661,25.36133261,0.099841721,2329.113413,2304.685701,2009368296,2030662152,,1.25700429,,0.066059424,
*c1ccc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)c(C)c1,0.941503936,68.36975763,0.276072246,2399.15106,2388.186228,1854114949,1862602622,,1.17592822,,0.103877122,
*c1cccc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)c1C,1.102607577,33.29706592,0.134451197,2369.093211,2350.267858,2432498233,2451977598,,1.206697133,,0.069273518,
*c1c(C)c(C)c(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)c(C)c1C,0.938419488,64.22712542,0.278194156,2643.069484,2623.265875,1546470524,1558141709,,1.151274636,,0.046345596,
*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5cc6C(=O)N(*)C(=O)c6cc5C4=O)cc3)c2)cc1,1.28445062,25.5053311,0.104589069,2408.003521,2377.702196,4719677009,4779829352,,1.194337295,,0.073344984,
*c1ccc(Oc2ccc(-c3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n(*)c(=O)c7cc6c5=O)cc4)cc3)cc2)cc1,1.229632656,36.84619284,0.152342362,2519.203602,2503.247203,4124173249,4150458004,,1.149702678,,0.053443935,
*c1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(-n5c(=O)c6cc7c(=O)n(*)c(=O)c7cc6c5=O)c4)cc3)cc2)c1,1.276254959,23.55321866,0.094543341,2380.652539,2349.797427,4044234921,4097339266,,1.24197088,,0.074272885,
*C(S1)=CC=C1O*,1.484609656,23.47523734,0.08295515,2039.574431,1939.287659,3766280803,3961068634,,1.101603189,,0.020372528,
*CC*,0.851435305,28.45379087,0.179128887,5164.276172,4889.141262,2833784186,2993219768,,1.001373813,,0.058166049,
*C(C*)C,0.833205598,18.57271747,0.116923268,4513.77641,4178.648765,1941510689,2097193446,,1.0034487,,0.018745413,
*C(C*)c1ccccc1,1.000053729,16.14315104,0.083318632,3363.151068,3258.323504,2672213452,2758185837,,1.02470608,,0.02088171,
*C(C*)C#N,1.067237725,20.99533815,,2930.390696,2852.00266,5011366323,5148924955,,1.536799737,,0.031206721,
*CC(*)C(=O)Oc1ccc(-c2ccccc2)cc1,1.154737394,15.16060893,0.070852267,2930.080849,2834.617475,3296961612,3407902056,,1.194977845,,0.070096278,
*Oc1ccc(cc1)C(c1ccc(cc1)OCC(C*)O)(C)C,1.106947497,21.69271921,,3164.131015,3101.328685,4220053377,4305516612,,1.293469454,,0.059930187,
*OC(=O)c1ccc(cc1)C(=O)OCC*,1.262129763,21.8285959,0.094619886,2645.260095,2576.431343,4295761124,4410576321,,1.443005445,,0.046603917,
*c1cccc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4)cc3C2=O)c1,1.211365756,23.91809834,0.106278894,2631.354971,2596.776284,4449244625,4508468378,,1.188054455,,0.053361744,
*C1NC(CC1)*,1.05802234,20.03394796,0.110979809,3624.866925,3528.480453,3727536628,3829361071,,1.389285597,,0.02061369,
*CC/C=C(/*)Cl,1.197365835,23.11200354,0.099377756,2960.535814,2493.244367,1618011034,1921176425,,1.710327727,,0.02591949,
*C(F)(F)C(*)(F)C(F)(F)F,1.676815598,20.70171589,0.060954408,1532.696834,1527.27341,1879766279,1886442552,,1.032608162,,0.028175432,
*/C(=C/CC*)C,0.880174902,22.2462493,0.131008221,4493.956195,3945.811775,1891628612,2154307604,,1.040426024,,0.02548324,
*CC/C=C(/*)C,0.878678994,22.03842674,0.129784353,4450.091784,4010.278294,1890759631,2098024104,,1.047189209,,0.037110865,
*CC/C=C(/*)Cl,1.200570928,20.33569057,0.087440074,2532.802608,2395.844312,3080235143,3256289170,,1.51786897,,0.018291621,
*CC(*)C=C,0.876659446,17.55785784,0.101333138,4204.404161,3968.444446,1861125496,1971844622,,1.046650802,,0.0270212,
*CC/C=C(/*)C,0.8799859,22.14967355,0.130439486,4500.205304,3955.110083,1578090950,1795507792,,1.037333797,,0.027625077,
*OC*,1.249397586,22.03428766,0.104443011,3126.754419,2953.797365,2455241337,2599023842,,1.25293895,,0.010879218,
*OC(C*)C,0.994443198,20.14098332,0.111410062,3962.058764,3676.233121,2076128767,2237486110,,1.303164173,,0.028496921,
*CC/C=C(/*)Cl,1.200949211,22.14884666,0.095236342,2924.079186,2398.085238,1621290578,1976773102,,1.653398571,,0.031029037,
*C(F)(F)C(*)(F)C(F)(F)F,1.619144543,22.10473966,0.06508549,1536.858526,1527.299883,1611798949,1621886890,,1.031680988,,0.027374309,
*/C(=C/CC*)C,0.8781106,22.75353842,0.133995648,4332.652337,3830.912564,1897697556,2146445056,,1.038859001,,0.027903191,
*CC/C=C(/*)C,0.877829126,21.81532045,0.12847048,4244.952131,3886.752741,2117954002,2313080200,,1.053503095,,0.022574046,
*CC/C=C(/*)Cl,1.198520904,22.36518974,0.096166581,2790.152937,2420.077726,1905427258,2196610096,,1.650912137,,0.022080363,
*CC(*)C=C,0.873452996,19.05636651,0.109981607,4104.74261,3929.126118,1915152453,2000723505,,1.047237728,,0.022457254,
*CC/C=C(/*)C,0.879779673,20.9886431,0.123602174,4232.587011,3835.917763,1841534748,2031945176,,1.048824728,,0.02445996,
*OC*,1.244501693,26.84505703,0.127246165,5176.356041,4141.6047,1885365387,2356342031,,1.216926542,,0.012406401,
*OCC*,1.10203484,24.74035935,0.130136201,4058.363339,3702.691329,2191717189,2402228588,,4.879776658,,0.021547396,
*OC(C*)C,1.002110043,18.36679464,0.101596119,3954.241897,3662.70058,2425649458,2618683776,,1.353949956,,0.035649042,
*CC/C=C(/*)Cl,1.203068627,22.89156358,0.098429901,2750.663426,2622.290444,3045151200,3193761528,,1.548858061,,0.030896585,
*C(F)(F)C(*)(F)C(F)(F)F,1.635785941,22.851096,0.067283071,1506.114653,1497.43792,1320942007,1328594206,,1.032586065,,0.024515442,
*/C(=C/CC*)C,0.882590452,20.59049717,0.121257492,4480.313469,4205.930902,2419066677,2576558346,,1.033010972,,0.058986713,
*CC/C=C(/*)C,0.881810718,22.69894744,0.133674161,4409.41285,4197.547461,2466318804,2590818039,,1.046638968,,0.031979993,
*CC/C=C(/*)Cl,1.202054327,22.04289722,0.094780777,2820.323454,2508.012258,2124489386,2388271791,,1.648721103,,0.023206166,
*CC/C=C(/*)Cl,1.201203074,21.50587891,0.092471688,2569.589228,2449.617378,3104977522,3257091090,,1.471737852,,0.025601958,
*CC(*)C=C,0.881944739,19.4108741,0.112027606,4417.723897,3838.563623,1306470816,1503331728,,1.046329736,,0.030556943,
*CC/C=C(/*)C,0.879342759,21.43432977,0.126226824,4153.046267,3939.496606,2653697102,2797380948,,1.03974886,,0.026667348,
*C(C*)C#N,1.066593147,22.96535074,0.108089195,2968.568854,2939.347583,7125337104,7196174598,,1.496938278,,0.03724829,
*C(C*)CCC(CC)C,0.827467827,14.154796,0.089434052,4720.228069,4335.2776,1684221860,1833624452,,1.00698828,,0.060935874,
*C(C*)(CC)C,0.820333704,17.94305246,0.112959255,4308.001405,4271.029257,3426447057,3456111473,,1.0021466,,0.030523228,
*C(CCC*)(C)C,0.814471313,18.8414583,0.118615107,4557.767519,4454.850944,2875047388,2941327902,,1.007843142,,0.020251407,
*C(C*)c1ccc(cc1)N(C)C,1.022339353,15.77388818,0.084760144,3432.792155,3338.409993,3439590378,3536830164,,1.090794324,,0.020028491,
*N1C(=O)c2ccc(-c3ccc4c(c3)C(=O)N(c3nc(N(C)CCc5nc6cc(F)ccc6[nH]5)cc([C@H]5C[C@@H](*)C5)n3)C4=O)cc2C1=O,1.213695548,24.64236233,0.10724078,2633.336266,2610.618246,4204240997,4240817639,,1.360687141,,0.080579784,
*C1C(*)C2CC1C(C)(C)C2(C)C(C)(C)C,0.809125442,12.59491606,0.075718023,4000.773099,3988.45646,1835419103,1841087762,,1.003932347,,0.02480565,
*C1C(*)C2CC1C(C)(C)C2(C)CCCCC,0.861246387,12.27106084,0.074197014,4130.29368,4083.090904,1943422889,1965871789,,1.006179071,,0.047987371,
*C1C(*)C2CC1C(C)(C)C2(C)CC(C)(C)C,0.780867766,12.19476696,0.073735703,3961.178992,3943.277229,1693060881,1700747426,,1.004448247,,0.029492537,
*C1C(*)C2CC1C(C)(C)C2(C)CCCCCCC,0.849696602,11.51520423,0.069879325,4023.910527,4010.890656,1354598205,1358997999,,1.008231197,,0.059162596,
*C1C(*)C2CC1C(C)(C)C2(C)CCCCCCCC,0.86231265,12.5179436,0.075543185,3733.288469,3640.421335,1644499828,1686452937,,1.006027791,,0.092046391,
*C1C(*)C2CC1C(C)(C)C2(C)CCCCCCCCC,0.879328406,12.11065333,0.07292732,4230.492272,4187.995559,2179690717,2201857142,,1.005889565,,0.083702871,
*C1C(*)C2CC1C(C)(C)C2(C)CCCCCCCCCC,0.860737664,13.21032431,0.0796445,3726.027904,3649.076742,2581768530,2636076885,,1.004086163,,0.116747372,
*CC(O)COc1ccc(C2CCC(CC)(c3ccc4nc(-c5ccccc5)c(-c5ccc(Oc6ccc(Oc7ccc(*)cc7)cc6)cc5)nc4c3)CC2)cc1,1.105586127,22.92742583,0.110435678,3020.637637,2969.951552,3100260210,3153119796,21.42938937,4.6728837,,0.056750013,
*c1ccc2oc(-c3ccc(Oc4ccc(-c5nc6ccc(Oc7ccc8nc(*)c(-c9ccccc9)nc8c7)cc6nc5-c5ccccc5)cc4)cc3)nc2c1,1.149774538,31.14268353,0.136226058,2624.532018,2595.659525,2789583054,2820659449,76.38324519,8.232728183,,0.112200648,
*Oc1ccc(C(C)(c2ccccc2)c2ccc(Oc3ccc(Oc4ccc(-c5cnc6ccc(-c7ccc8ncc(*)nc8c7)cc6n5)cc4)cc3)cc2)cc1,1.155394703,21.94103871,0.100841724,2791.070796,2748.031423,3783270992,3842511870,22.63853818,19.31681371,,0.047499068,
*c1cnc2cc(-c3ccc4ncc(-c5ccc(Oc6ccc(Oc7ccc(-c8nc9cc%10sc(*)nc%10cc9s8)cc7)cc6)cc5)nc4c3)ccc2n1,1.234889278,30.57187564,0.127797503,2528.421006,2527.017135,2720300723,2721846184,65.82117213,20.48537109,22.83493203,0.051960242,1.830180574
*c1ccc(Oc2ccc(-c3cnc4ccc(-c5ccc6ncc(-c7ccc(Oc8ccc(Oc9ccc(*)cc9)c(C)c8)cc7)nc6c5)cc4n3)cc2)cc1,1.144536605,26.54496513,0.117202164,2721.740921,2690.379135,3364095224,3403298644,36.85123771,17.59143238,,0.080783262,
*Oc1ccc(C(c2ccccc2)(c2ccc(*)cc2)c2ccc(Oc3ccc(S(=O)(=O)c4ccc(Oc5ccc(C(C)CC)cc5)cc4)cc3)cc2)cc1,1.122489126,15.89331941,0.07291947,2883.98013,2795.211319,2824694622,2914388614,9.250664797,2.221067421,,0.058794308,
*c1ccc(C(c2ccc(Oc3ccc(C(=O)c4ccccc4)c(-c4cc(*)ccc4C(=O)c4ccccc4)c3)cc2)(C(F)(F)F)C(F)(F)F)cc1,1.214701058,17.73297345,0.075953857,2585.027634,2547.899406,2987816823,3031345564,11.85449874,1.254630398,,0.082910069,
*c1nc2cc3nc(-c4ccc(Oc5ccc(-c6cnc7ccc(-c8ccc9nc(*)c(-c%10ccccc%10)nc9c8)cc7n6)cc5)cc4)oc3cc2o1,1.175817552,27.17361775,0.113349294,2825.265523,2777.879004,2755957167,2803000742,33.25746359,7.607827297,9.871238811,0.049153051,1.806491493
*c1nc2cc(Oc3ccc4nc(-c5ccccc5)c(-c5ccc(OC(*)(Oc6ccccc6)Oc6ccccc6)c(C)c5)nc4c3)ccc2nc1-c1ccccc1,1.133748962,17.9146519,0.081251116,2806.297877,2792.665256,2211505850,2222326445,14.24991543,1.07386266,,0.061373981,
*Oc1ccc(Oc2ccc(C(=O)c3ccccc3)c(-c3cc(*)ccc3C(=O)c3ccc(C(=O)c4ccc(C(=O)c5ccccc5)cc4)cc3)c2)cc1,1.180980702,17.78744643,0.080056169,2758.475451,2695.648592,3266034609,3342086777,16.17791089,2.045585568,,0.056330983,
*c1ccc(Oc2ccc(Oc3ccc(Oc4ccc(-c5cnc6ccc(-c7ccc8ncc(*)nc8c7)cc6n5)cc4)c(-c4ccccc4)c3)c(C)c2)cc1,1.152232673,22.9796217,0.101460347,2831.872099,2781.096258,3022161656,3077285818,30.61058253,10.83227212,,0.057081861,
*c1nc2ccc(-c3ccc(Oc4ccc(-c5nc6cc(Oc7ccc8nc(-c9ccccc9)c(*)nc8c7)ccc6nc5-c5ccccc5)cc4)cc3)cc2o1,1.143970723,21.87146157,0.095671363,2695.053526,2668.975152,2818215704,2845797596,23.92444516,3.797631508,,0.089309968,
*c1nc2ccc(Oc3ccc4nc(-c5ccc(OC(*)(Oc6ccccc6)Oc6ccccc6)c(C)c5)c(-c5ccccc5)nc4c3)cc2nc1-c1ccccc1,1.122685732,21.49046479,0.097469058,2750.791095,2699.495933,2613084105,2662296221,27.02865837,1.090478715,,0.077328711,
*c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(-c5nnc(-c6cccc(-c7nnc(-c8ccc(*)cc8)o7)c6)o5)cc4)cc3)cc2)cc1,1.170657172,24.82682908,0.112735909,2809.548838,2761.964887,3788916663,3854202506,41.87703713,3.35073472,,0.089290956,
*c1nc2cc(Oc3ccc4nc(-c5ccccc5)c(-c5ccc(Oc6ccc(-c7nnc(*)c8ccccc78)cc6)cc5)nc4c3)ccc2nc1-c1ccccc1,1.128394379,21.77673561,0.09438299,2756.080884,2671.67127,2079169610,2145097070,23.0362988,1.160289764,,0.062294378,
*c1ccc(C(C)(C)c2ccc(Oc3ccc(-c4nc5cc(-c6ccc7nc(*)c(-c8ccccc8)nc7c6)ccc5nc4-c4ccccc4)cc3)cc2)cc1,1.065934835,22.32058868,0.104163783,2911.105953,2891.163237,2320479817,2336482401,26.00931502,2.922346509,,0.043518068,
*c1ccc(-c2c(-c3ccccc3)nc3ccc(Oc4ccc(-c5cnc6ccc(Oc7ccc8nc(*)cnc8c7)cc6n5)cc4)cc3c2-c2ccccc2)cc1,1.129180818,21.58826337,0.093642898,2834.223994,2763.010561,2433021708,2495565292,15.60573036,1.793220217,,0.073304115,
*Oc1ccc2nc3c(nc2c1)Sc1cc(-c2ccc4nc(-c5ccc(Oc6ccc(-c7ccc(Oc8ccc(*)cc8)cc7)cc6)cc5)cnc4c2)ccc1N3,1.186485229,26.68940943,0.114817278,2668.135958,2637.987518,2592453874,2622109334,28.98499848,84.21840448,,0.179006454,
*Oc1ccc(C(C)(C)c2cccc(C(C)(C)c3ccc(Oc4ccc(-c5cnc6cc(-c7ccc8nc(*)cnc8c7)ccc6n5)cc4)cc3)c2)cc1Cl,1.142603565,25.98584763,0.11958669,2757.427623,2709.992552,3301992184,3359805981,48.67107985,17.7499522,,0.07467447,
*CC(COc1ccc(C)c(-c2cc(Oc3ccc(C(c4ccc(*)cc4)(C(F)(F)F)C(F)(F)F)cc3)ccc2C(=O)c2ccccc2)c1)OC(C)=O,1.219442427,17.16099886,0.075391077,2665.793358,2593.355673,3102200024,3188868177,13.28305591,1.267140899,,0.058530366,
*c1ccc2nc(-c3ccccc3)c(-c3ccc(Oc4ccc(-c5nc6cc(-c7ccc8nc(*)cnc8c7)ccc6nc5-c5ccccc5)cc4)cc3)nc2c1,1.108925019,21.85555014,0.09600442,2712.502068,2683.560235,2521904416,2549074363,24.93612076,1.061964809,,0.082602013,
*Cc1ccc2oc(-c3ccc(Oc4ccc(-c5nc6ccc(-c7ccc8nc(*)c(-c9ccccc9)nc8c7)cc6nc5-c5ccccc5)cc4)cc3)nc2c1,1.128235434,26.63114301,0.116685367,2673.078429,2652.817049,3087971015,3111553127,43.11039201,19.43885524,,0.048190324,
*c1ccc(Oc2ccc(-c3nc4ccc(-c5ccc6nc(*)c(-c7ccccc7)nc6c5)cc4nc3-c3cc(-c4ccccc4)nc4ccccc34)cc2)cc1,1.077223945,31.44514122,0.138244315,2767.014654,2745.376156,2507960126,2527720194,69.7190263,1.061473771,,0.05669697,
*c1ccc(Oc2ccc(-c3cc(-c4nc5cc(Oc6ccc7nc(-c8ccccc8)c(*)nc7c6)ccc5nc4-c4ccccc4)c4ccccc4n3)cc2)cc1,1.115902419,19.66855037,0.085315804,2799.689622,2668.345923,1008476056,1058108230,19.56417324,2.767898521,,0.105581925,
*c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(-c5nnc(*)c6cc(-c7ccccc7)c(-c7ccccc7)cc56)cc4)cc3)c(Br)c2)cc1,1.149780477,21.43215472,0.091610793,2698.018442,2653.531896,2345582384,2384874817,19.52301943,1.776379055,,0.08371924,
*c1ccc(Oc2ccc(-c3nc4cc(Oc5ccc6nc(-c7cccc(*)c7)c(-c7cccc8ccccc78)nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,1.124833199,24.70981428,0.107271237,2765.14722,2725.121727,2924102547,2967004166,40.65608161,1.064242375,,0.105838506,
*c1ccc(Oc2ccc(-c3nc4cc(Oc5ccc6nc(-c7ccc(*)cc7)c(-c7cccc8ccccc78)nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,1.096054825,24.88056637,0.108012512,2744.027387,2702.612801,2677780554,2718834643,37.16509827,1.06136073,,0.056015386,
*c1ccc(Oc2ccc(-c3cnc4ccc(-c5nc6ccc(Oc7ccc8nc(*)c(-c9ccccc9)nc8c7)cc6nc5-c5ccccc5)cc4n3)cc2)cc1,1.135179922,28.07391731,0.121675733,2578.089212,2553.22209,3347736143,3380369176,49.72531269,1.793772881,,0.040279171,
*c1ccc(C(C)(C)c2ccc(Oc3ccc(-c4nc5ccc(Oc6ccc7nc(*)c(-c8ccccc8)nc7c6)cc5nc4-c4ccccc4)cc3)cc2)cc1,1.112030702,25.88876961,0.119182809,2796.994774,2765.779601,3312085457,3349416336,37.15349289,4.035101034,,0.051927695,
*c1nc2cc(Oc3ccc4nc(-c5ccccc5)c(-c5ccc(-c6ccc7nc(-c8ccccc8)c(*)nc7c6)cc5)nc4c3)ccc2nc1-c1ccccc1,1.096049225,22.47886121,0.098742426,2679.371104,2614.548174,1893387814,1940316682,29.16059202,2.023781236,,0.079519482,
*c1ccc(Oc2ccc(-c3nc4cc5sc(-c6ccc(Oc7ccc(-c8c(-c9ccccc9)c(*)nc9ccccc89)cc7)cc6)nc5cc4s3)cc2)cc1,1.181528881,28.34118772,0.121916701,2602.561675,2545.830647,2753495203,2814831131,49.68204555,35.05981512,,0.148716574,
*c1ccc(C(C)(C)c2ccc(Oc3ccc(-c4nc5cc(-c6ccc7nc(-c8ccccc8)c(*)nc7c6)ccc5nc4-c4ccccc4)cc3)cc2)cc1,1.084924316,22.86452408,0.106702174,2864.426449,2816.369009,2740404585,2787165523,25.189166,3.176764489,,0.058781244,
*c1nc2ccc(-c3ccc4nc(-c5ccccc5)c(-c5ccc(Oc6ccc(-c7nnc(*)c8ccccc78)cc6)cc5)nc4c3)cc2nc1-c1ccccc1,1.0869865,26.92351296,0.118266355,2629.790058,2613.082026,2449833268,2465498754,36.67403478,1.108899655,,0.042327905,
*c1ccc(Oc2ccc(-c3nc4cc(Oc5ccc6nc(-c7cccc(*)c7)c(-c7ccccc7)nc6c5)ccc4nc3-c3ccccc3)c3ccccc23)cc1,1.110990771,20.56511624,0.089278107,2798.265891,2751.177616,2636117179,2681252307,25.27173051,1.061659198,,0.078655985,
*Oc1ccc(C(=O)c2ccccc2)c(-c2cc(Oc3ccc(-c4nc5ccc(-c6ccc7oc(*)nc7c6)cc5o4)cc3)ccc2C(=O)c2ccccc2)c1,1.205384967,23.16619887,0.101940877,2647.107252,2605.447243,3238485050,3290298061,22.18119729,1.285389883,,0.139989214,
*Oc1ccc(-c2ccc(Oc3ccc(-c4nc5cc(-c6ccc7nc(*)c(-c8ccccc8)nc7c6)ccc5nc4-c4ccccc4)cc3)cc2)c2ccccc12,1.117622745,23.53419842,0.102167606,2664.235527,2610.664864,2630876454,2684879353,26.99229582,4.816706418,,0.044122858,
*Oc1c(-c2ccc(-c3cc(-c4ccc(Oc5ccc(-c6cc(*)nc7ccccc67)cc5)cc4)c4ccccc4n3)cc2)cccc1-c1cccc2ccccc12,1.100556976,19.08731873,0.087430743,2729.324935,2695.404586,3044365681,3082692273,17.83451716,1.069076273,,0.098624216,
*c1cnc2ccc(-c3ccc4ncc(-c5ccc(Oc6ccc(Oc7ccc(-c8cnc9cc%10nc(*)cnc%10cc9n8)cc7)cc6)cc5)nc4c3)cc2n1,1.187123334,27.77809102,0.117120798,2647.881043,2595.303768,2972551528,3032806289,34.21952871,18.88729873,21.24924315,0.088224479,1.833560587
*c1ccc(C(C)(C)c2ccc(Oc3ccc(-c4nc5cc(Oc6ccc7nc(-c8ccccc8)c(*)nc7c6)ccc5nc4-c4ccccc4)cc3)cc2)cc1C,1.081600371,19.8758272,0.090438809,2879.401687,2854.388191,2678799144,2702153712,19.69668206,5.775834201,,0.076432748,
